transaction_id,sender_id,receiver_id,amount,timestamp
TX_003569,ACC_RAND_440,ACC_RAND_61,471.23,2025-01-27 22:25:00
TX_002729,ACC_RAND_463,ACC_RAND_282,222.54,2025-02-09 10:46:00
TX_003668,ACC_SHELL_1,ACC_RAND_83,902.33,2025-02-04 13:31:00
TX_001631,ACC_RAND_4,ACC_RAND_462,1718.53,2025-02-10 22:40:00
TX_001117,ACC_RAND_161,ACC_MULE_11,281.33,2025-02-07 20:39:00
TX_001850,ACC_RAND_437,ACC_RAND_456,1051.96,2025-01-19 11:45:00
TX_003555,ACC_RAND_275,ACC_RAND_414,491.66,2025-01-24 13:06:00
TX_003154,ACC_RAND_207,ACC_RAND_250,848.74,2025-03-03 03:25:00
TX_003266,ACC_RAND_176,ACC_RAND_64,417.16,2025-02-14 21:10:00
TX_001666,ACC_RAND_302,ACC_RAND_479,906.48,2025-02-02 20:59:00
TX_000446,ACC_RAND_145,ACC_SHELL_DST,744.36,2025-02-06 20:27:00
TX_002246,ACC_RAND_353,ACC_RAND_348,2208.88,2025-01-05 13:08:00
TX_000453,ACC_HERDER,ACC_SHELL_DST,151.14,2025-02-20 01:52:00
TX_001552,ACC_RAND_271,ACC_RAND_137,769.32,2025-01-21 09:40:00
TX_004435,ACC_RAND_140,ACC_RAND_398,477.33,2025-02-04 18:44:00
TX_002955,ACC_RAND_177,ACC_RAND_51,930.61,2025-01-14 13:09:00
TX_000015,ACC_MULE_3,ACC_HERDER,489.93,2025-01-04 17:15:00
TX_003629,ACC_RAND_96,ACC_RAND_446,1045.61,2025-02-15 11:24:00
TX_000946,ACC_RAND_392,ACC_RAND_416,689.74,2025-02-12 13:30:00
TX_000248,ACC_RAND_43,ACC_RAND_461,1291.32,2025-01-13 18:38:00
TX_004698,ACC_RAND_159,ACC_RAND_362,268.13,2025-01-11 02:28:00
TX_000361,ACC_RAND_120,ACC_RAND_211,867.94,2025-02-28 00:28:00
TX_004657,ACC_RAND_187,ACC_RAND_418,540.91,2025-03-01 21:50:00
TX_001615,ACC_RAND_59,ACC_RAND_251,922.18,2025-01-10 11:18:00
TX_002304,ACC_RAND_331,ACC_RAND_18,907.56,2025-02-05 23:23:00
TX_004142,ACC_RAND_209,ACC_RAND_210,1695.55,2025-02-24 22:43:00
TX_003169,ACC_RAND_437,ACC_RAND_191,1430.07,2025-01-09 04:36:00
TX_002479,ACC_RAND_156,ACC_RAND_53,179.02,2025-01-09 17:53:00
TX_004215,ACC_RAND_440,ACC_RAND_69,1112.83,2025-02-19 02:19:00
TX_004181,ACC_RAND_458,ACC_RAND_481,649.02,2025-03-02 06:57:00
TX_004885,ACC_RAND_150,ACC_RAND_261,651.85,2025-01-06 10:04:00
TX_003164,ACC_RAND_2,ACC_RAND_144,725.57,2025-01-26 17:19:00
TX_000491,ACC_RAND_68,ACC_RAND_318,1090.1,2025-02-24 15:03:00
TX_000863,ACC_RAND_233,ACC_RAND_428,236.07,2025-01-21 03:21:00
TX_001741,ACC_RAND_474,ACC_RAND_472,633.85,2025-01-19 04:06:00
TX_004100,ACC_RAND_1,ACC_RAND_293,818.63,2025-02-21 14:08:00
TX_004386,ACC_RAND_67,ACC_RAND_198,509.63,2025-02-24 04:08:00
TX_002448,ACC_RAND_310,ACC_RAND_406,101.47,2025-01-15 22:16:00
TX_004231,ACC_RAND_193,ACC_RAND_379,1495.29,2025-01-21 08:59:00
TX_000507,ACC_RAND_10,ACC_RAND_344,658.09,2025-02-25 07:46:00
TX_002678,ACC_RAND_368,ACC_RAND_151,437.6,2025-02-21 01:24:00
TX_002996,ACC_RAND_61,ACC_RAND_94,409.48,2025-01-02 03:11:00
TX_001943,ACC_RAND_191,ACC_RAND_487,632.42,2025-01-25 02:24:00
TX_001223,ACC_RAND_426,ACC_F,318.8,2025-01-04 08:22:00
TX_001114,ACC_RAND_323,ACC_RAND_386,212.26,2025-01-13 01:42:00
TX_001906,ACC_RAND_208,ACC_RAND_80,373.29,2025-01-14 16:11:00
TX_003424,ACC_RAND_477,ACC_RAND_308,407.19,2025-02-13 12:17:00
TX_001878,ACC_RAND_411,ACC_RAND_135,1388.36,2025-02-25 10:04:00
TX_004673,ACC_RAND_7,ACC_RAND_332,529.96,2025-02-18 17:08:00
TX_000434,ACC_RAND_88,ACC_RAND_119,1264.34,2025-01-23 17:21:00
TX_002365,ACC_RAND_97,ACC_RAND_466,481.38,2025-02-08 23:02:00
TX_003155,ACC_RAND_474,ACC_RAND_465,723.08,2025-02-03 23:13:00
TX_002836,ACC_RAND_166,ACC_RAND_434,762.7,2025-02-03 11:51:00
TX_002093,ACC_RAND_272,ACC_RAND_329,35.47,2025-01-02 23:02:00
TX_003011,ACC_RAND_307,ACC_MULE_8,369.5,2025-01-12 18:51:00
TX_003163,ACC_RAND_290,ACC_RAND_468,766.95,2025-01-02 06:03:00
TX_002946,ACC_RAND_329,ACC_RAND_247,433.76,2025-02-04 22:32:00
TX_003917,ACC_RAND_122,ACC_RAND_364,760.61,2025-01-30 06:58:00
TX_002917,ACC_RAND_192,ACC_RAND_122,352.5,2025-02-18 22:27:00
TX_001103,ACC_RAND_108,ACC_RAND_406,831.8,2025-01-06 11:09:00
TX_001449,ACC_RAND_67,ACC_RAND_352,859.69,2025-02-18 07:24:00
TX_001721,ACC_RAND_92,ACC_RAND_199,1138.56,2025-01-07 16:56:00
TX_004519,ACC_SHELL_2,ACC_RAND_414,1034.91,2025-02-19 21:53:00
TX_003843,ACC_RAND_455,ACC_RAND_276,1048.34,2025-01-14 05:34:00
TX_000157,ACC_RAND_422,ACC_HERDER,1047.24,2025-02-23 01:02:00
TX_002979,ACC_RAND_192,ACC_RAND_390,982.24,2025-02-05 08:48:00
TX_001774,ACC_RAND_237,ACC_RAND_53,607.6,2025-01-15 17:59:00
TX_000616,ACC_RAND_50,ACC_RAND_112,338.74,2025-02-14 11:26:00
TX_000644,ACC_RAND_56,ACC_RAND_229,890.62,2025-02-20 03:38:00
TX_001936,ACC_RAND_144,ACC_RAND_324,995.76,2025-01-18 14:11:00
TX_004278,ACC_RAND_428,ACC_RAND_139,736.96,2025-01-07 21:29:00
TX_001069,ACC_RAND_385,ACC_RAND_91,641.16,2025-01-18 21:11:00
TX_004455,ACC_RAND_96,ACC_SHELL_2,957.13,2025-02-02 23:42:00
TX_004155,ACC_RAND_44,ACC_RAND_13,436.56,2025-03-01 18:24:00
TX_004240,ACC_MULE_12,ACC_RAND_401,578.75,2025-01-18 13:36:00
TX_004869,ACC_RAND_231,ACC_RAND_70,1108.94,2025-02-12 13:21:00
TX_000331,ACC_RAND_421,ACC_MULE_6,1368.06,2025-02-26 07:46:00
TX_002058,ACC_RAND_104,ACC_RAND_58,582.96,2025-01-24 22:59:00
TX_002647,ACC_RAND_352,ACC_RAND_28,1021.74,2025-01-27 14:10:00
TX_002192,ACC_RAND_178,ACC_RAND_322,938.02,2025-01-04 17:24:00
TX_000623,ACC_RAND_92,ACC_RAND_114,1210.32,2025-01-10 10:49:00
TX_001596,ACC_RAND_56,ACC_RAND_381,507.62,2025-01-07 11:04:00
TX_002916,ACC_RAND_235,ACC_RAND_55,934.74,2025-01-28 13:54:00
TX_004822,ACC_RAND_47,ACC_RAND_357,1149.37,2025-01-16 10:43:00
TX_003899,ACC_RAND_148,ACC_RAND_397,1135.32,2025-01-15 16:57:00
TX_001920,ACC_RAND_491,ACC_RAND_408,709.28,2025-01-17 16:40:00
TX_004174,ACC_RAND_8,ACC_RAND_484,762.42,2025-01-02 04:29:00
TX_004478,ACC_RAND_395,ACC_RAND_194,793.85,2025-02-22 13:19:00
TX_000756,ACC_RAND_235,ACC_RAND_208,1376.93,2025-01-23 12:49:00
TX_000519,ACC_RAND_464,ACC_RAND_256,132.66,2025-02-20 12:07:00
TX_003804,ACC_RAND_266,ACC_RAND_41,622.86,2025-01-09 18:15:00
TX_000033,ACC_Z,ACC_X,165.51,2025-01-06 09:10:00
TX_002938,ACC_RAND_337,ACC_RAND_200,619.4,2025-02-20 15:20:00
TX_001158,ACC_RAND_85,ACC_RAND_114,568.38,2025-02-20 04:48:00
TX_000745,ACC_RAND_71,ACC_RAND_93,965.69,2025-02-06 02:22:00
TX_001498,ACC_RAND_380,ACC_RAND_256,758.99,2025-01-30 13:28:00
TX_003460,ACC_RAND_340,ACC_RAND_110,925.79,2025-03-02 10:40:00
TX_003756,ACC_RAND_22,ACC_MULE_8,1615.51,2025-02-18 21:31:00
TX_002592,ACC_RAND_416,ACC_RAND_303,677.17,2025-03-01 10:55:00
TX_000784,ACC_RAND_279,ACC_RAND_456,992.09,2025-02-04 13:37:00
TX_003494,ACC_RAND_458,ACC_RAND_51,832.85,2025-01-03 08:13:00
TX_002950,ACC_RAND_491,ACC_RAND_108,546.13,2025-01-09 16:24:00
TX_000230,ACC_RAND_280,ACC_RAND_221,536.58,2025-01-28 11:18:00
TX_000858,ACC_RAND_41,ACC_RAND_254,1071.98,2025-02-01 20:47:00
TX_002267,ACC_RAND_190,ACC_MULE_12,178.58,2025-01-13 16:09:00
TX_004275,ACC_RAND_442,ACC_RAND_42,1304.1,2025-02-10 10:37:00
TX_000409,ACC_RAND_407,ACC_RAND_335,283.08,2025-01-29 23:14:00
TX_000171,ACC_RAND_391,ACC_RAND_396,2129.99,2025-02-11 12:31:00
TX_000541,ACC_RAND_345,ACC_RAND_310,1092.73,2025-02-16 21:50:00
TX_002211,ACC_RAND_43,ACC_MULE_8,626.53,2025-01-15 07:20:00
TX_002305,ACC_RAND_146,ACC_RAND_323,910.44,2025-01-03 04:27:00
TX_002568,ACC_RAND_314,ACC_RAND_436,891.56,2025-02-07 14:40:00
TX_000614,ACC_RAND_230,ACC_RAND_135,94.06,2025-02-02 13:07:00
TX_002102,ACC_RAND_274,ACC_RAND_135,494.62,2025-01-11 02:47:00
TX_001809,ACC_RAND_184,ACC_RAND_455,626.84,2025-01-30 09:22:00
TX_003439,ACC_RAND_63,ACC_RAND_22,524.98,2025-01-16 17:47:00
TX_001162,ACC_RAND_22,ACC_RAND_24,1417.08,2025-02-10 15:58:00
TX_004226,ACC_RAND_455,ACC_RAND_12,941.2,2025-01-30 04:25:00
TX_003120,ACC_RAND_156,ACC_RAND_496,761.08,2025-01-09 10:19:00
TX_003653,ACC_RAND_113,ACC_RAND_12,759.03,2025-01-04 06:29:00
TX_001611,ACC_RAND_472,ACC_RAND_265,2262.2,2025-02-18 22:41:00
TX_001933,ACC_RAND_326,ACC_RAND_21,1225.61,2025-01-15 04:23:00
TX_003028,ACC_RAND_363,ACC_RAND_375,1223.32,2025-02-12 10:03:00
TX_000565,ACC_MULE_7,ACC_RAND_151,795.88,2025-01-12 13:13:00
TX_003572,ACC_RAND_464,ACC_RAND_1,757.95,2025-01-20 08:26:00
TX_004248,ACC_RAND_284,ACC_RAND_313,812.48,2025-02-08 19:57:00
TX_002389,ACC_RAND_269,ACC_RAND_417,450.9,2025-02-25 18:49:00
TX_001472,ACC_RAND_120,ACC_RAND_85,680.82,2025-03-01 00:14:00
TX_002631,ACC_RAND_64,ACC_RAND_349,698.62,2025-01-04 17:15:00
TX_001836,ACC_RAND_122,ACC_RAND_345,1581.61,2025-02-08 03:39:00
TX_004929,ACC_RAND_366,ACC_RAND_476,767.58,2025-02-18 11:56:00
TX_003476,ACC_RAND_419,ACC_RAND_453,1058.86,2025-02-21 03:18:00
TX_001534,ACC_RAND_190,ACC_RAND_259,1253.07,2025-01-20 11:06:00
TX_004328,ACC_RAND_363,ACC_RAND_411,776.24,2025-02-18 20:59:00
TX_002485,ACC_RAND_230,ACC_RAND_291,862.07,2025-02-12 13:44:00
TX_004208,ACC_RAND_14,ACC_RAND_92,770.59,2025-01-04 02:03:00
TX_001173,ACC_RAND_47,ACC_RAND_6,707.81,2025-01-20 20:42:00
TX_001428,ACC_RAND_187,ACC_MULE_7,1340.96,2025-02-22 14:11:00
TX_000326,ACC_RAND_307,ACC_RAND_487,876.43,2025-02-13 11:26:00
TX_001052,ACC_RAND_293,ACC_RAND_187,1925.37,2025-02-15 05:50:00
TX_003320,ACC_G,ACC_RAND_161,437.76,2025-02-12 01:46:00
TX_004722,ACC_RAND_280,ACC_RAND_460,648.95,2025-02-07 01:40:00
TX_003865,ACC_MULE_3,ACC_RAND_229,932.47,2025-02-26 18:37:00
TX_002604,ACC_RAND_381,ACC_RAND_59,1213.32,2025-02-08 08:46:00
TX_001739,ACC_RAND_249,ACC_X,761.36,2025-02-28 02:56:00
TX_001197,ACC_RAND_159,ACC_HERDER,872.35,2025-01-06 17:29:00
TX_000621,ACC_RAND_270,ACC_RAND_207,543.26,2025-01-11 09:35:00
TX_001375,ACC_RAND_108,ACC_MULE_9,763.11,2025-01-29 13:16:00
TX_002880,ACC_RAND_27,ACC_RAND_273,494.11,2025-01-05 22:00:00
TX_001190,ACC_RAND_73,ACC_RAND_391,285.04,2025-01-16 20:05:00
TX_000329,ACC_RAND_390,ACC_RAND_152,760.18,2025-02-07 06:07:00
TX_000649,ACC_RAND_469,ACC_RAND_196,487.13,2025-01-27 09:59:00
TX_000898,ACC_RAND_424,ACC_RAND_215,969.49,2025-01-08 02:46:00
TX_003883,ACC_RAND_486,ACC_RAND_122,682.6,2025-02-07 08:09:00
TX_001124,ACC_RAND_387,ACC_RAND_400,215.4,2025-02-01 11:44:00
TX_001892,ACC_RAND_473,ACC_RAND_495,1075.52,2025-02-16 10:58:00
TX_004644,ACC_RAND_234,ACC_RAND_232,639.02,2025-01-28 07:53:00
TX_004792,ACC_RAND_382,ACC_RAND_392,860.41,2025-02-24 11:11:00
TX_004530,ACC_RAND_396,ACC_RAND_161,491.78,2025-01-09 07:41:00
TX_004235,ACC_RAND_117,ACC_RAND_316,264.04,2025-02-26 04:23:00
TX_001594,ACC_RAND_58,ACC_RAND_225,972.1,2025-02-06 03:53:00
TX_003313,ACC_RAND_302,ACC_RAND_451,732.06,2025-01-20 23:57:00
TX_002548,ACC_RAND_431,ACC_RAND_262,811.7,2025-01-08 20:37:00
TX_001546,ACC_RAND_189,ACC_RAND_4,270.9,2025-02-14 08:56:00
TX_004337,ACC_RAND_257,ACC_RAND_398,651.82,2025-02-06 20:37:00
TX_001024,ACC_RAND_352,ACC_RAND_226,1256.58,2025-02-21 04:39:00
TX_001972,ACC_RAND_466,ACC_RAND_446,297.36,2025-01-08 23:29:00
TX_004989,ACC_RAND_299,ACC_RAND_265,581.0,2025-02-03 02:20:00
TX_001715,ACC_MULE_8,ACC_RAND_172,1197.42,2025-01-07 17:51:00
TX_001718,ACC_RAND_342,ACC_RAND_496,721.99,2025-02-17 04:01:00
TX_001478,ACC_RAND_185,ACC_RAND_6,1043.43,2025-01-08 09:08:00
TX_000810,ACC_B,ACC_RAND_195,794.98,2025-01-22 07:29:00
TX_002851,ACC_RAND_277,ACC_RAND_4,781.56,2025-02-15 10:20:00
TX_000979,ACC_RAND_190,ACC_RAND_114,610.96,2025-01-31 05:59:00
TX_004688,ACC_RAND_101,ACC_RAND_365,737.57,2025-02-06 22:16:00
TX_004896,ACC_RAND_72,ACC_RAND_448,504.6,2025-02-10 06:27:00
TX_001685,ACC_RAND_125,ACC_RAND_383,936.4,2025-01-15 09:52:00
TX_004661,ACC_RAND_455,ACC_RAND_72,418.99,2025-03-02 22:48:00
TX_001515,ACC_RAND_257,ACC_RAND_232,565.79,2025-01-24 21:57:00
TX_002405,ACC_RAND_350,ACC_RAND_150,161.18,2025-01-08 20:52:00
TX_002022,ACC_RAND_394,ACC_RAND_264,332.79,2025-01-15 02:19:00
TX_004554,ACC_MULE_9,ACC_RAND_67,557.96,2025-01-05 12:36:00
TX_001768,ACC_RAND_166,ACC_RAND_445,1313.2,2025-01-13 10:37:00
TX_000175,ACC_RAND_408,ACC_RAND_83,1425.18,2025-02-25 01:24:00
TX_001555,ACC_RAND_212,ACC_RAND_453,344.31,2025-02-08 04:51:00
TX_004216,ACC_RAND_470,ACC_RAND_263,1286.69,2025-02-25 19:58:00
TX_001483,ACC_SHELL_2,ACC_RAND_215,1012.31,2025-01-03 15:02:00
TX_004462,ACC_RAND_160,ACC_RAND_69,442.86,2025-01-14 10:34:00
TX_000218,ACC_RAND_486,ACC_RAND_69,114.98,2025-01-28 11:47:00
TX_003915,ACC_RAND_438,ACC_RAND_306,572.58,2025-01-14 12:39:00
TX_003721,ACC_RAND_330,ACC_RAND_156,1537.97,2025-01-31 12:02:00
TX_000691,ACC_RAND_404,ACC_RAND_88,857.57,2025-02-28 07:22:00
TX_002578,ACC_RAND_7,ACC_B,726.73,2025-01-27 18:06:00
TX_002234,ACC_RAND_177,ACC_RAND_280,1914.69,2025-02-19 12:41:00
TX_002239,ACC_RAND_315,ACC_RAND_68,1044.6,2025-02-07 22:30:00
TX_001107,ACC_RAND_410,ACC_RAND_365,797.34,2025-01-26 23:32:00
TX_001790,ACC_RAND_130,ACC_RAND_450,104.43,2025-01-24 03:41:00
TX_003189,ACC_RAND_403,ACC_RAND_365,821.03,2025-01-13 18:37:00
TX_002437,ACC_RAND_192,ACC_RAND_252,789.96,2025-01-11 16:32:00
TX_000612,ACC_RAND_346,ACC_RAND_445,1652.18,2025-01-22 23:22:00
TX_003661,ACC_RAND_48,ACC_RAND_397,396.92,2025-01-27 14:19:00
TX_003712,ACC_RAND_159,ACC_RAND_254,824.49,2025-02-17 23:55:00
TX_000577,ACC_RAND_92,ACC_RAND_193,1088.39,2025-01-28 07:31:00
TX_002064,ACC_RAND_329,ACC_RAND_480,440.35,2025-01-14 05:45:00
TX_004436,ACC_RAND_43,ACC_SHELL_1,1195.35,2025-03-01 03:31:00
TX_001181,ACC_RAND_453,ACC_RAND_366,1909.34,2025-01-30 23:07:00
TX_000889,ACC_RAND_260,ACC_RAND_13,1039.66,2025-02-04 08:38:00
TX_003129,ACC_RAND_228,ACC_RAND_363,304.07,2025-01-28 10:32:00
TX_001733,ACC_RAND_310,ACC_RAND_319,493.48,2025-02-26 18:51:00
TX_002664,ACC_RAND_297,ACC_RAND_293,1191.08,2025-02-15 22:16:00
TX_000818,ACC_B,ACC_RAND_263,236.6,2025-02-15 10:00:00
TX_003278,ACC_RAND_420,ACC_RAND_120,688.88,2025-01-08 19:37:00
TX_001860,ACC_RAND_183,ACC_RAND_40,426.28,2025-01-26 04:37:00
TX_000209,ACC_RAND_117,ACC_RAND_66,972.26,2025-02-03 02:06:00
TX_000294,ACC_RAND_397,ACC_RAND_121,352.08,2025-01-29 14:39:00
TX_001120,ACC_RAND_390,ACC_RAND_100,1159.62,2025-01-27 19:03:00
TX_002214,ACC_RAND_157,ACC_RAND_299,437.33,2025-02-10 14:21:00
TX_001610,ACC_RAND_70,ACC_RAND_287,611.78,2025-01-05 13:45:00
TX_001265,ACC_RAND_239,ACC_RAND_405,170.97,2025-02-12 22:47:00
TX_000991,ACC_RAND_375,ACC_RAND_349,485.34,2025-02-19 17:41:00
TX_004198,ACC_RAND_424,ACC_RAND_397,1254.43,2025-01-16 12:01:00
TX_001617,ACC_RAND_474,ACC_RAND_96,597.77,2025-02-04 22:06:00
TX_000354,ACC_RAND_310,ACC_RAND_12,451.15,2025-01-16 09:42:00
TX_004558,ACC_RAND_359,ACC_RAND_389,1037.18,2025-01-03 23:01:00
TX_002023,ACC_RAND_152,ACC_RAND_13,811.52,2025-02-18 00:25:00
TX_003691,ACC_RAND_34,ACC_RAND_137,791.9,2025-01-08 22:03:00
TX_002556,ACC_B,ACC_A,1331.63,2025-01-17 08:27:00
TX_003049,ACC_RAND_462,ACC_RAND_332,1444.76,2025-01-06 13:37:00
TX_001229,ACC_RAND_105,ACC_RAND_43,380.24,2025-01-08 14:58:00
TX_000260,ACC_RAND_170,ACC_RAND_449,378.34,2025-02-16 15:28:00
TX_001520,ACC_RAND_432,ACC_A,1039.66,2025-02-15 12:20:00
TX_001778,ACC_RAND_34,ACC_RAND_347,365.46,2025-02-26 09:08:00
TX_004740,ACC_RAND_384,ACC_RAND_196,835.32,2025-01-04 15:14:00
TX_001771,ACC_MULE_1,ACC_RAND_195,1106.66,2025-02-01 00:22:00
TX_004354,ACC_RAND_425,ACC_RAND_106,468.45,2025-01-27 14:31:00
TX_000053,ACC_RAND_434,ACC_RAND_217,1548.67,2025-02-14 14:45:00
TX_003474,ACC_RAND_429,ACC_RAND_397,1751.72,2025-02-20 20:09:00
TX_004684,ACC_RAND_22,ACC_RAND_151,1073.76,2025-02-11 08:05:00
TX_004412,ACC_RAND_459,ACC_RAND_106,604.12,2025-01-23 21:27:00
TX_002410,ACC_RAND_111,ACC_RAND_275,137.69,2025-02-18 05:27:00
TX_002788,ACC_RAND_209,ACC_RAND_328,552.29,2025-01-27 11:31:00
TX_002345,ACC_RAND_418,ACC_RAND_369,1063.6,2025-01-17 12:21:00
TX_001034,ACC_RAND_380,ACC_RAND_476,367.48,2025-02-10 10:24:00
TX_001098,ACC_Z,ACC_RAND_234,918.71,2025-01-21 11:29:00
TX_000544,ACC_RAND_302,ACC_RAND_131,61.49,2025-02-15 02:25:00
TX_001047,ACC_RAND_431,ACC_RAND_455,423.95,2025-01-13 10:01:00
TX_001895,ACC_RAND_435,ACC_HERDER,859.51,2025-02-01 12:47:00
TX_004377,ACC_RAND_185,ACC_RAND_313,215.16,2025-01-12 07:54:00
TX_000031,ACC_X,ACC_Y,244.07,2025-01-06 08:50:00
TX_000726,ACC_RAND_40,ACC_MULE_8,512.86,2025-02-12 12:57:00
TX_004962,ACC_RAND_153,ACC_RAND_38,126.98,2025-01-17 10:12:00
TX_004719,ACC_RAND_117,ACC_RAND_472,244.23,2025-01-20 10:16:00
TX_003904,ACC_RAND_331,ACC_RAND_338,168.44,2025-02-24 18:28:00
TX_001427,ACC_RAND_442,ACC_RAND_175,245.44,2025-01-09 14:31:00
TX_002498,ACC_HERDER,ACC_RAND_285,1434.6,2025-01-27 09:49:00
TX_000437,ACC_RAND_352,ACC_RAND_112,504.35,2025-02-17 15:33:00
TX_002471,ACC_RAND_372,ACC_RAND_423,826.92,2025-01-22 17:05:00
TX_000913,ACC_RAND_323,ACC_RAND_33,182.74,2025-02-26 15:23:00
TX_004223,ACC_RAND_222,ACC_RAND_419,1217.53,2025-02-04 05:42:00
TX_004353,ACC_RAND_473,ACC_RAND_376,985.76,2025-01-13 07:55:00
TX_004513,ACC_RAND_213,ACC_RAND_338,760.09,2025-01-18 00:37:00
TX_004444,ACC_RAND_213,ACC_RAND_61,350.98,2025-01-04 04:45:00
TX_002288,ACC_RAND_132,ACC_RAND_379,724.0,2025-01-02 22:23:00
TX_004598,ACC_RAND_132,ACC_RAND_201,645.1,2025-01-18 04:42:00
TX_001239,ACC_RAND_303,ACC_RAND_430,835.44,2025-02-05 17:46:00
TX_000904,ACC_RAND_359,ACC_RAND_218,205.39,2025-01-19 16:50:00
TX_003621,ACC_RAND_182,ACC_RAND_138,888.94,2025-01-06 10:37:00
TX_003232,ACC_RAND_339,ACC_RAND_13,116.6,2025-01-11 08:55:00
TX_002860,ACC_RAND_220,ACC_RAND_479,476.98,2025-02-28 01:54:00
TX_000508,ACC_RAND_315,ACC_RAND_107,1052.03,2025-01-27 23:03:00
TX_003222,ACC_RAND_469,ACC_Y,710.05,2025-02-15 01:26:00
TX_000184,ACC_RAND_435,ACC_RAND_257,485.92,2025-01-25 23:06:00
TX_001565,ACC_RAND_168,ACC_RAND_315,276.29,2025-01-05 01:44:00
TX_002705,ACC_RAND_283,ACC_RAND_292,1822.53,2025-01-15 05:16:00
TX_000322,ACC_RAND_375,ACC_RAND_148,576.2,2025-02-02 09:02:00
TX_003564,ACC_RAND_6,ACC_RAND_228,983.81,2025-01-26 18:16:00
TX_001539,ACC_RAND_352,ACC_RAND_309,1377.33,2025-01-14 01:46:00
TX_001838,ACC_RAND_419,ACC_RAND_461,841.18,2025-02-18 23:44:00
TX_002381,ACC_RAND_383,ACC_RAND_270,1165.85,2025-02-12 13:37:00
TX_001913,ACC_RAND_220,ACC_RAND_171,1706.58,2025-02-15 12:53:00
TX_001841,ACC_RAND_329,ACC_RAND_450,781.15,2025-01-18 11:14:00
TX_002116,ACC_RAND_232,ACC_RAND_156,1188.67,2025-01-28 14:17:00
TX_004438,ACC_RAND_280,ACC_RAND_294,1256.01,2025-02-24 00:45:00
TX_001147,ACC_RAND_384,ACC_RAND_116,538.51,2025-02-13 15:17:00
TX_002487,ACC_RAND_411,ACC_RAND_429,729.36,2025-02-24 17:42:00
TX_000045,ACC_RAND_66,ACC_RAND_395,1140.32,2025-02-03 16:35:00
TX_002155,ACC_RAND_423,ACC_RAND_191,1146.29,2025-02-11 02:56:00
TX_001527,ACC_MULE_7,ACC_RAND_186,917.74,2025-02-11 04:09:00
TX_004856,ACC_RAND_471,ACC_RAND_198,1035.55,2025-02-20 07:39:00
TX_001379,ACC_RAND_476,ACC_RAND_497,269.08,2025-02-12 15:45:00
TX_001766,ACC_RAND_111,ACC_RAND_461,1131.15,2025-02-07 01:12:00
TX_003013,ACC_RAND_142,ACC_RAND_49,174.54,2025-02-22 22:59:00
TX_000414,ACC_X,ACC_RAND_418,123.24,2025-02-05 10:38:00
TX_004285,ACC_RAND_345,ACC_RAND_76,666.3,2025-01-04 17:21:00
TX_001408,ACC_RAND_207,ACC_RAND_279,1076.77,2025-03-02 19:25:00
TX_001659,ACC_RAND_430,ACC_RAND_385,1295.32,2025-01-29 13:11:00
TX_000802,ACC_RAND_44,ACC_RAND_126,726.51,2025-01-13 19:56:00
TX_001289,ACC_RAND_337,ACC_RAND_17,870.68,2025-03-01 08:38:00
TX_002183,ACC_RAND_103,ACC_MULE_2,220.49,2025-02-09 18:29:00
TX_002589,ACC_RAND_338,ACC_RAND_464,1048.6,2025-02-05 05:36:00
TX_002616,ACC_RAND_190,ACC_RAND_129,288.55,2025-01-04 11:55:00
TX_002319,ACC_RAND_218,ACC_RAND_156,1145.8,2025-02-18 03:18:00
TX_000257,ACC_RAND_350,ACC_RAND_498,1063.94,2025-01-10 10:18:00
TX_004542,ACC_RAND_107,ACC_RAND_355,391.78,2025-02-26 08:22:00
TX_001730,ACC_RAND_159,ACC_RAND_89,518.19,2025-02-16 14:27:00
TX_001152,ACC_RAND_93,ACC_RAND_242,965.46,2025-01-11 22:40:00
TX_004145,ACC_RAND_9,ACC_RAND_344,560.53,2025-02-28 17:57:00
TX_000648,ACC_RAND_420,ACC_RAND_110,284.75,2025-01-08 20:13:00
TX_002909,ACC_RAND_446,ACC_RAND_442,257.4,2025-02-20 21:16:00
TX_001703,ACC_RAND_379,ACC_RAND_101,398.25,2025-03-01 21:12:00
TX_001882,ACC_RAND_208,ACC_RAND_103,748.46,2025-01-31 20:18:00
TX_003769,ACC_RAND_385,ACC_RAND_3,1111.68,2025-01-10 07:24:00
TX_001316,ACC_RAND_337,ACC_RAND_198,47.57,2025-02-15 10:37:00
TX_002270,ACC_MULE_11,ACC_RAND_293,325.57,2025-01-24 07:15:00
TX_001967,ACC_RAND_12,ACC_RAND_498,988.76,2025-01-28 09:19:00
TX_002466,ACC_RAND_339,ACC_RAND_335,892.5,2025-02-24 06:37:00
TX_003856,ACC_RAND_21,ACC_RAND_252,203.92,2025-02-09 17:51:00
TX_001351,ACC_RAND_414,ACC_RAND_416,1275.61,2025-01-01 23:41:00
TX_003297,ACC_RAND_43,ACC_RAND_338,864.7,2025-02-05 01:15:00
TX_000113,ACC_RAND_345,ACC_RAND_415,1227.07,2025-02-28 12:39:00
TX_003134,ACC_RAND_188,ACC_RAND_92,1487.93,2025-02-21 04:27:00
TX_000264,ACC_RAND_142,ACC_RAND_257,497.19,2025-01-25 01:59:00
TX_001394,ACC_RAND_398,ACC_RAND_137,756.78,2025-02-27 06:20:00
TX_001879,ACC_RAND_76,ACC_MULE_9,1146.79,2025-01-27 08:00:00
